timestamp,controller,controller_type,recipe,pv_mean,pv_std,pv_range,sp_mean,co_mean,co_std,aae,iae,co_travel,pct_auto,dominant_mode,oscillation_index,n_samples
2018-05-15T08:00:00+00:00,TIC-012,Temperature,Recipe B,84.9977,0.0288,0.1,85.0,37.9977,0.0288,0.0239,86.1,3.865,100.0,Auto,55,120
2018-05-15T09:00:00+00:00,TIC-012,Temperature,Recipe B,85.0026,0.03,0.1,85.0,38.0026,0.03,0.0261,94.05,4.35,100.0,Auto,64,120
2018-05-15T10:00:00+00:00,TIC-012,Temperature,Recipe B,84.9992,0.0296,0.1,85.0,37.9992,0.0296,0.0253,91.05,3.995,100.0,Auto,61,120
2018-05-15T11:00:00+00:00,TIC-012,Temperature,Recipe B,85.0031,0.0331,0.1,85.0,38.0031,0.0331,0.0295,106.35,4.595,100.0,Auto,59,120
2018-05-15T12:00:00+00:00,TIC-012,Temperature,Recipe B,85.0005,0.0286,0.1,85.0,38.0005,0.0286,0.0248,89.1,3.64,100.0,Auto,54,120
2018-05-15T13:00:00+00:00,TIC-012,Temperature,Recipe B,85.004,0.029,0.1,85.0,38.004,0.029,0.0252,90.6,3.625,100.0,Auto,53,120
2018-05-15T14:00:00+00:00,TIC-012,Temperature,Recipe B,85.0032,0.0299,0.1,85.0,38.0032,0.0299,0.0257,92.4,4.195,100.0,Auto,68,120
2018-05-15T15:00:00+00:00,TIC-012,Temperature,Recipe B,84.9987,0.0306,0.1,85.0,37.9987,0.0306,0.0262,94.35,4.015,100.0,Auto,56,120
2018-05-15T16:00:00+00:00,TIC-012,Temperature,Recipe B,85.0016,0.031,0.1,85.0,38.0016,0.031,0.0269,96.75,4.42,100.0,Auto,59,120
2018-05-15T17:00:00+00:00,TIC-012,Temperature,Recipe B,85.003,0.0317,0.1,85.0,38.003,0.0317,0.028,100.65,4.775,100.0,Auto,68,120
2018-05-15T18:00:00+00:00,TIC-012,Temperature,Recipe B,84.9961,0.0303,0.1,85.0,37.9961,0.0303,0.0268,96.3,3.905,100.0,Auto,54,120
2018-05-15T19:00:00+00:00,TIC-012,Temperature,Recipe B,84.9986,0.0303,0.1,85.0,37.9986,0.0303,0.0258,92.85,4.33,100.0,Auto,56,120
2018-05-15T20:00:00+00:00,TIC-012,Temperature,Recipe B,84.9986,0.0267,0.1,85.0,37.9986,0.0267,0.0224,80.7,3.555,100.0,Auto,54,120
2018-05-15T21:00:00+00:00,TIC-012,Temperature,Recipe B,84.9976,0.0303,0.1,85.0,37.9976,0.0303,0.027,97.35,4.235,100.0,Auto,60,120
2018-05-15T22:00:00+00:00,TIC-012,Temperature,Recipe B,85.0006,0.0293,0.1,85.0,38.0006,0.0293,0.0253,91.2,3.93,100.0,Auto,65,120
2018-05-15T23:00:00+00:00,TIC-012,Temperature,Recipe B,85.0038,0.0289,0.1,85.0,38.0038,0.0289,0.0245,88.35,3.805,100.0,Auto,56,120
2018-05-16T00:00:00+00:00,TIC-012,Temperature,Recipe B,85.0042,0.0273,0.1,85.0,38.0042,0.0273,0.0238,85.5,3.715,100.0,Auto,56,120
2018-05-16T01:00:00+00:00,TIC-012,Temperature,Recipe B,84.9942,0.0298,0.1,85.0,37.9942,0.0298,0.0268,96.6,4.02,100.0,Auto,56,120
2018-05-16T02:00:00+00:00,TIC-012,Temperature,Recipe B,85.002,0.0308,0.1,85.0,38.002,0.0308,0.0265,95.4,4.14,100.0,Auto,55,120
2018-05-16T03:00:00+00:00,TIC-012,Temperature,Recipe B,85.0018,0.0309,0.1,85.0,38.0018,0.0309,0.0267,96.0,3.71,100.0,Auto,54,120
2018-05-16T04:00:00+00:00,TIC-012,Temperature,Recipe B,85.0015,0.0314,0.1,85.0,38.0015,0.0314,0.027,97.2,4.37,100.0,Auto,60,120
2018-05-16T05:00:00+00:00,TIC-012,Temperature,Recipe B,84.9988,0.0296,0.1,85.0,37.9988,0.0296,0.0251,90.3,3.945,100.0,Auto,55,120
2018-05-16T06:00:00+00:00,TIC-012,Temperature,Recipe B,85.008,0.0289,0.1,85.0,38.008,0.0289,0.0257,92.55,3.2,100.0,Auto,50,120
2018-05-16T07:00:00+00:00,TIC-012,Temperature,Recipe B,84.9991,0.0314,0.1,85.0,37.9991,0.0314,0.0265,95.55,4.145,100.0,Auto,59,120
2018-05-16T08:00:00+00:00,TIC-012,Temperature,Recipe B,84.9984,0.03,0.1,85.0,37.9984,0.03,0.0261,93.9,4.21,100.0,Auto,61,120
2018-05-16T09:00:00+00:00,TIC-012,Temperature,Recipe B,85.0001,0.0292,0.1,85.0,38.0001,0.0292,0.0248,89.25,4.105,100.0,Auto,58,120
2018-05-16T10:00:00+00:00,TIC-012,Temperature,Recipe B,85.0002,0.0323,0.1,85.0,38.0002,0.0323,0.028,100.95,4.39,100.0,Auto,54,120
2018-05-16T11:00:00+00:00,TIC-012,Temperature,Recipe B,84.9991,0.03,0.1,85.0,37.9991,0.03,0.0261,93.9,4.2,100.0,Auto,60,120
2018-05-16T12:00:00+00:00,TIC-012,Temperature,Recipe B,84.9984,0.0301,0.1,85.0,37.9984,0.0301,0.0261,94.05,3.85,100.0,Auto,51,120
2018-05-16T13:00:00+00:00,TIC-012,Temperature,Recipe B,84.9989,0.0299,0.1,85.0,37.9989,0.0299,0.0257,92.55,3.655,100.0,Auto,54,120
2018-05-16T14:00:00+00:00,TIC-012,Temperature,Recipe B,85.0,0.032,0.1,85.0,38.0,0.032,0.0282,101.4,4.515,100.0,Auto,59,120
2018-05-16T15:00:00+00:00,TIC-012,Temperature,Recipe B,84.9997,0.0293,0.1,85.0,37.9997,0.0293,0.0252,90.75,4.315,100.0,Auto,64,120
2018-05-16T16:00:00+00:00,TIC-012,Temperature,Recipe B,84.9988,0.0294,0.1,85.0,37.9988,0.0294,0.0253,91.2,4.215,100.0,Auto,66,120
2018-05-16T17:00:00+00:00,TIC-012,Temperature,Recipe B,85.0022,0.0324,0.1,85.0,38.0022,0.0324,0.0288,103.65,3.765,100.0,Auto,41,120
2018-05-16T18:00:00+00:00,TIC-012,Temperature,Recipe B,84.9979,0.0294,0.1,85.0,37.9979,0.0294,0.0252,90.6,4.01,100.0,Auto,53,120
2018-05-16T19:00:00+00:00,TIC-012,Temperature,Recipe B,84.9943,0.0311,0.1,85.0,37.9943,0.0311,0.0277,99.75,4.275,100.0,Auto,58,120
2018-05-16T20:00:00+00:00,TIC-012,Temperature,Recipe B,84.9996,0.0305,0.1,85.0,37.9996,0.0305,0.0261,94.05,4.19,100.0,Auto,62,120
2018-05-16T21:00:00+00:00,TIC-012,Temperature,Recipe B,84.9992,0.0297,0.1,85.0,37.9992,0.0297,0.0256,92.25,4.075,100.0,Auto,54,120
2018-05-16T22:00:00+00:00,TIC-012,Temperature,Recipe B,84.9991,0.0313,0.1,85.0,37.9991,0.0313,0.027,97.35,4.455,100.0,Auto,63,120
2018-05-16T23:00:00+00:00,TIC-012,Temperature,Recipe B,85.0034,0.0315,0.1,85.0,38.0034,0.0315,0.0282,101.4,4.03,100.0,Auto,57,120
2018-05-17T00:00:00+00:00,TIC-012,Temperature,Recipe B,85.0009,0.0302,0.1,85.0,38.0009,0.0302,0.026,93.45,4.59,100.0,Auto,65,120
2018-05-17T01:00:00+00:00,TIC-012,Temperature,Recipe B,84.9985,0.0314,0.1,85.0,37.9985,0.0314,0.027,97.2,4.54,100.0,Auto,66,120
2018-05-17T02:00:00+00:00,TIC-012,Temperature,Recipe B,84.9982,0.0278,0.1,85.0,37.9982,0.0278,0.0233,83.7,4.11,100.0,Auto,61,120
2018-05-17T03:00:00+00:00,TIC-012,Temperature,Recipe B,85.0027,0.0311,0.1,85.0,38.0027,0.0311,0.0273,98.1,4.64,100.0,Auto,65,120
2018-05-17T04:00:00+00:00,TIC-012,Temperature,Recipe B,85.0013,0.0304,0.1,85.0,38.0013,0.0304,0.026,93.6,4.47,100.0,Auto,70,120
2018-05-17T05:00:00+00:00,TIC-012,Temperature,Recipe B,85.0043,0.0299,0.1,85.0,38.0043,0.0299,0.0262,94.2,4.255,100.0,Auto,64,120
2018-05-17T06:00:00+00:00,TIC-012,Temperature,Recipe B,84.9994,0.0306,0.1,85.0,37.9994,0.0306,0.0265,95.55,4.265,100.0,Auto,62,120
2018-05-17T07:00:00+00:00,TIC-012,Temperature,Recipe B,84.9992,0.0302,0.1,85.0,37.9992,0.0302,0.0264,95.1,4.325,100.0,Auto,62,120
2018-05-17T08:00:00+00:00,TIC-012,Temperature,Recipe B,85.0,0.0279,0.1,85.0,38.0,0.0279,0.0234,84.15,3.715,100.0,Auto,51,120
2018-05-17T09:00:00+00:00,TIC-012,Temperature,Recipe B,84.9999,0.0313,0.1,85.0,37.9999,0.0313,0.0269,96.75,4.3,100.0,Auto,60,120
2018-05-17T10:00:00+00:00,TIC-012,Temperature,Recipe B,84.9997,0.0299,0.1,85.0,37.9997,0.0299,0.0264,94.95,4.38,100.0,Auto,68,120
2018-05-17T11:00:00+00:00,TIC-012,Temperature,Recipe B,85.0016,0.0297,0.1,85.0,38.0016,0.0297,0.025,90.0,4.155,100.0,Auto,61,120
2018-05-17T12:00:00+00:00,TIC-012,Temperature,Recipe B,84.9999,0.0298,0.1,85.0,37.9999,0.0298,0.0259,93.3,4.42,100.0,Auto,67,120
2018-05-17T13:00:00+00:00,TIC-012,Temperature,Recipe B,84.9973,0.0338,0.1,85.0,37.9973,0.0338,0.0302,108.6,4.515,100.0,Auto,58,120
2018-05-17T14:00:00+00:00,TIC-012,Temperature,Recipe B,84.9991,0.0307,0.1,85.0,37.9991,0.0307,0.027,97.05,4.45,100.0,Auto,63,120
2018-05-17T15:00:00+00:00,TIC-012,Temperature,Recipe B,84.9973,0.0329,0.1,85.0,37.9973,0.0329,0.0289,103.95,4.265,100.0,Auto,59,120
2018-05-17T16:00:00+00:00,TIC-012,Temperature,Recipe B,84.9979,0.0307,0.1,85.0,37.9979,0.0307,0.0262,94.35,4.25,100.0,Auto,58,120
2018-05-17T17:00:00+00:00,TIC-012,Temperature,Recipe B,84.9999,0.0318,0.1,85.0,37.9999,0.0318,0.0281,101.1,4.16,100.0,Auto,61,120
2018-05-17T18:00:00+00:00,TIC-012,Temperature,Recipe B,85.0693,0.2926,2.1983,85.0,34.2758,0.918,0.0888,319.526,7.6857,100.0,Auto,2,120
2018-05-17T19:00:00+00:00,TIC-012,Temperature,Recipe B,85.0019,0.0305,0.1,85.0,34.0019,0.0305,0.0265,95.25,4.215,100.0,Auto,60,120
2018-05-17T20:00:00+00:00,TIC-012,Temperature,Recipe B,84.9997,0.0316,0.1,85.0,33.9997,0.0316,0.0278,100.05,4.5,100.0,Auto,64,120
2018-05-17T21:00:00+00:00,TIC-012,Temperature,Recipe B,84.9994,0.0297,0.1,85.0,33.9994,0.0297,0.0251,90.3,3.765,100.0,Auto,51,120
2018-05-17T22:00:00+00:00,TIC-012,Temperature,Recipe B,84.9979,0.03,0.1,85.0,33.9979,0.03,0.026,93.6,3.91,100.0,Auto,53,120
2018-05-17T23:00:00+00:00,TIC-012,Temperature,Recipe B,84.996,0.0285,0.1,85.0,33.996,0.0285,0.0249,89.55,3.9,100.0,Auto,60,120
2018-05-18T00:00:00+00:00,TIC-012,Temperature,Recipe B,84.9999,0.0303,0.1,85.0,33.9999,0.0303,0.0263,94.5,4.225,100.0,Auto,62,120
2018-05-18T01:00:00+00:00,TIC-012,Temperature,Recipe B,84.9951,0.0305,0.1,85.0,33.9951,0.0305,0.027,97.35,4.44,100.0,Auto,61,120
2018-05-18T02:00:00+00:00,TIC-012,Temperature,Recipe B,84.9985,0.0305,0.1,85.0,33.9985,0.0305,0.0263,94.8,4.35,100.0,Auto,56,120
2018-05-18T03:00:00+00:00,TIC-012,Temperature,Recipe B,84.9992,0.031,0.1,85.0,33.9992,0.031,0.0266,95.85,4.195,100.0,Auto,57,120
2018-05-18T04:00:00+00:00,TIC-012,Temperature,Recipe B,85.0029,0.0298,0.1,85.0,34.0029,0.0298,0.0256,92.25,4.23,100.0,Auto,63,120
2018-05-18T05:00:00+00:00,TIC-012,Temperature,Recipe B,84.9988,0.0318,0.1,85.0,33.9988,0.0318,0.0275,98.85,5.105,100.0,Auto,73,120
2018-05-18T06:00:00+00:00,TIC-012,Temperature,Recipe B,84.9959,0.0287,0.1,85.0,33.9959,0.0287,0.0253,90.9,3.77,100.0,Auto,52,120
2018-05-18T07:00:00+00:00,TIC-012,Temperature,Recipe B,85.0018,0.0316,0.1,85.0,34.0018,0.0316,0.0275,99.15,4.295,100.0,Auto,64,120
2018-05-18T08:00:00+00:00,TIC-012,Temperature,Recipe B,84.9983,0.0302,0.1,85.0,33.9983,0.0302,0.0261,93.9,4.515,100.0,Auto,67,120
2018-05-18T09:00:00+00:00,TIC-012,Temperature,Recipe B,84.9998,0.0334,0.1,85.0,33.9997,0.0334,0.0292,105.0,4.88,100.0,Auto,64,120
2018-05-18T10:00:00+00:00,TIC-012,Temperature,Recipe B,84.9982,0.0314,0.1,85.0,33.9982,0.0314,0.0273,98.4,4.345,100.0,Auto,57,120
2018-05-18T11:00:00+00:00,TIC-012,Temperature,Recipe B,84.9972,0.0301,0.1,85.0,33.9972,0.0301,0.0259,93.15,4.395,100.0,Auto,66,120
2018-05-18T12:00:00+00:00,TIC-012,Temperature,Recipe B,84.9989,0.0335,0.1,85.0,33.9989,0.0335,0.0296,106.5,4.54,100.0,Auto,66,120
2018-05-18T13:00:00+00:00,TIC-012,Temperature,Recipe B,84.9962,0.028,0.1,85.0,33.9962,0.028,0.0235,84.6,3.36,100.0,Auto,49,120
2018-05-18T14:00:00+00:00,TIC-012,Temperature,Recipe B,85.0046,0.0291,0.1,85.0,34.0046,0.0291,0.025,90.0,4.09,100.0,Auto,66,120
2018-05-18T15:00:00+00:00,TIC-012,Temperature,Recipe B,85.002,0.0288,0.1,85.0,34.002,0.0288,0.025,89.85,3.95,100.0,Auto,60,120
2018-05-18T16:00:00+00:00,TIC-012,Temperature,Recipe B,84.9954,0.0304,0.1,85.0,33.9954,0.0304,0.0262,94.2,4.0,100.0,Auto,58,120
2018-05-18T17:00:00+00:00,TIC-012,Temperature,Recipe B,84.9993,0.0279,0.1,85.0,33.9993,0.0279,0.024,86.4,3.985,100.0,Auto,62,120
2018-05-18T18:00:00+00:00,TIC-012,Temperature,Recipe B,84.9919,0.0299,0.1,85.0,33.9919,0.0299,0.0269,96.75,3.96,100.0,Auto,59,120
2018-05-18T19:00:00+00:00,TIC-012,Temperature,Recipe B,85.0006,0.0301,0.1,85.0,34.0006,0.0301,0.026,93.45,4.045,100.0,Auto,60,120
2018-05-18T20:00:00+00:00,TIC-012,Temperature,Recipe B,85.0008,0.0302,0.1,85.0,34.0008,0.0302,0.0264,95.1,4.25,100.0,Auto,60,120
2018-05-18T21:00:00+00:00,TIC-012,Temperature,Recipe B,84.9999,0.0303,0.1,85.0,33.9999,0.0303,0.0265,95.55,4.22,100.0,Auto,58,120
2018-05-18T22:00:00+00:00,TIC-012,Temperature,Recipe B,84.996,0.0296,0.1,85.0,33.996,0.0296,0.0258,93.0,4.3,100.0,Auto,66,120
2018-05-18T23:00:00+00:00,TIC-012,Temperature,Recipe B,85.0023,0.0293,0.1,85.0,34.0023,0.0293,0.025,90.0,4.18,100.0,Auto,69,120
2018-05-19T00:00:00+00:00,TIC-012,Temperature,Recipe B,85.0028,0.0307,0.1,85.0,34.0027,0.0307,0.0267,96.0,4.055,100.0,Auto,57,120
2018-05-19T01:00:00+00:00,TIC-012,Temperature,Recipe B,85.0002,0.0271,0.1,85.0,34.0002,0.0271,0.0232,83.55,3.595,100.0,Auto,58,120
2018-05-19T02:00:00+00:00,TIC-012,Temperature,Recipe B,84.6352,1.6964,15.035,85.0,37.2426,5.9963,0.383,1378.9009,18.2455,100.0,Auto,2,120
2018-05-19T03:00:00+00:00,TIC-012,Temperature,Recipe B,85.0003,0.0304,0.1,85.0,49.0003,0.0304,0.0262,94.456,4.2803,100.0,Auto,59,120
2018-05-19T04:00:00+00:00,TIC-012,Temperature,Recipe B,85.0005,0.0281,0.1,85.0,49.0005,0.0281,0.0232,83.55,3.95,100.0,Auto,57,120
2018-05-19T05:00:00+00:00,TIC-012,Temperature,Recipe B,85.002,0.0306,0.1,85.0,49.002,0.0306,0.0265,95.55,4.14,100.0,Auto,65,120
2018-05-19T06:00:00+00:00,TIC-012,Temperature,Recipe B,84.9992,0.0299,0.1,85.0,48.9992,0.0299,0.0257,92.55,4.235,100.0,Auto,64,120
2018-05-19T07:00:00+00:00,TIC-012,Temperature,Recipe B,85.0031,0.0274,0.1,85.0,49.0031,0.0274,0.0233,83.7,3.935,100.0,Auto,65,120
2018-05-19T08:00:00+00:00,TIC-012,Temperature,Recipe B,84.9963,0.03,0.1,85.0,48.9963,0.03,0.0263,94.5,3.86,100.0,Auto,56,120
2018-05-19T09:00:00+00:00,TIC-012,Temperature,Recipe B,84.9998,0.0282,0.1,85.0,48.9998,0.0282,0.0234,84.3,4.07,100.0,Auto,63,120
2018-05-19T10:00:00+00:00,TIC-012,Temperature,Recipe B,84.998,0.0313,0.1,85.0,48.998,0.0313,0.027,97.35,4.665,100.0,Auto,64,120
2018-05-19T11:00:00+00:00,TIC-012,Temperature,Recipe B,85.0017,0.0307,0.1,85.0,49.0017,0.0307,0.0267,96.15,3.87,100.0,Auto,60,120
2018-05-19T12:00:00+00:00,TIC-012,Temperature,Recipe B,84.996,0.0312,0.1,85.0,48.996,0.0312,0.0272,97.95,4.015,100.0,Auto,51,120
2018-05-19T13:00:00+00:00,TIC-012,Temperature,Recipe B,84.9999,0.0337,0.1,85.0,48.9999,0.0337,0.0301,108.3,4.445,100.0,Auto,52,120
2018-05-19T14:00:00+00:00,TIC-012,Temperature,Recipe B,84.9955,0.0293,0.1,85.0,48.9955,0.0293,0.0255,91.8,3.87,100.0,Auto,57,120
2018-05-19T15:00:00+00:00,TIC-012,Temperature,Recipe B,84.9988,0.0291,0.1,85.0,48.9988,0.0291,0.025,90.0,4.07,100.0,Auto,60,120
2018-05-19T16:00:00+00:00,TIC-012,Temperature,Recipe B,84.9989,0.0303,0.1,85.0,48.9989,0.0303,0.0256,92.25,4.57,100.0,Auto,67,120
2018-05-19T17:00:00+00:00,TIC-012,Temperature,Recipe B,84.9989,0.0295,0.1,85.0,48.9989,0.0295,0.0249,89.7,4.105,100.0,Auto,54,120
2018-05-19T18:00:00+00:00,TIC-012,Temperature,Recipe B,84.9966,0.0276,0.1,85.0,48.9966,0.0276,0.0232,83.55,4.155,100.0,Auto,74,120
2018-05-19T19:00:00+00:00,TIC-012,Temperature,Recipe B,85.0015,0.0305,0.1,85.0,49.0015,0.0305,0.0264,94.95,4.255,100.0,Auto,57,120
2018-05-19T20:00:00+00:00,TIC-012,Temperature,Recipe B,85.0,0.0323,0.1,85.0,49.0,0.0323,0.028,100.95,4.285,100.0,Auto,57,120
2018-05-19T21:00:00+00:00,TIC-012,Temperature,Recipe B,84.9973,0.029,0.1,85.0,48.9973,0.029,0.0249,89.55,4.195,100.0,Auto,63,120
2018-05-19T22:00:00+00:00,TIC-012,Temperature,Recipe B,84.9949,0.0303,0.1,85.0,48.9949,0.0303,0.0273,98.4,4.105,100.0,Auto,60,120
2018-05-19T23:00:00+00:00,TIC-012,Temperature,Recipe B,84.9994,0.0302,0.1,85.0,48.9994,0.0302,0.026,93.6,4.205,100.0,Auto,61,120
2018-05-20T00:00:00+00:00,TIC-012,Temperature,Recipe B,84.9945,0.0286,0.1,85.0,48.9945,0.0286,0.0254,91.5,3.68,100.0,Auto,62,120
2018-05-20T01:00:00+00:00,TIC-012,Temperature,Recipe B,85.0009,0.03,0.1,85.0,49.0009,0.03,0.0251,90.45,4.165,100.0,Auto,64,120
2018-05-20T02:00:00+00:00,TIC-012,Temperature,Recipe B,84.9997,0.0315,0.1,85.0,48.9997,0.0315,0.0269,96.75,4.245,100.0,Auto,58,120
2018-05-20T03:00:00+00:00,TIC-012,Temperature,Recipe B,85.0003,0.0293,0.1,85.0,49.0003,0.0293,0.0254,91.5,4.225,100.0,Auto,65,120
2018-05-20T04:00:00+00:00,TIC-012,Temperature,Recipe B,85.0005,0.0289,0.1,85.0,49.0005,0.0289,0.0246,88.5,3.45,100.0,Auto,50,120
2018-05-20T05:00:00+00:00,TIC-012,Temperature,Recipe B,85.0,0.0297,0.1,85.0,49.0,0.0297,0.025,90.15,3.915,100.0,Auto,56,120
2018-05-20T06:00:00+00:00,TIC-012,Temperature,Recipe B,85.0026,0.0303,0.1,85.0,49.0026,0.0303,0.0262,94.2,4.365,100.0,Auto,66,120
2018-05-20T07:00:00+00:00,TIC-012,Temperature,Recipe B,84.9986,0.0295,0.1,85.0,48.9986,0.0295,0.0253,91.05,3.855,100.0,Auto,58,120
2018-05-20T08:00:00+00:00,TIC-012,Temperature,Recipe B,84.9988,0.0301,0.1,85.0,48.9988,0.0301,0.0259,93.3,4.275,100.0,Auto,62,120
2018-05-20T09:00:00+00:00,TIC-012,Temperature,Recipe B,85.0025,0.0306,0.1,85.0,49.0025,0.0306,0.0264,95.1,4.405,100.0,Auto,64,120
2018-05-20T10:00:00+00:00,TIC-012,Temperature,Recipe B,85.0007,0.0325,0.1,85.0,49.0007,0.0325,0.0291,104.85,4.635,100.0,Auto,67,120
2018-05-20T11:00:00+00:00,TIC-012,Temperature,Recipe B,85.001,0.0289,0.1,85.0,49.001,0.0289,0.0251,90.3,3.785,100.0,Auto,47,120
2018-05-20T12:00:00+00:00,TIC-012,Temperature,Recipe B,84.9972,0.0303,0.1,85.0,48.9973,0.0303,0.0263,94.5,4.28,100.0,Auto,67,120
2018-05-20T13:00:00+00:00,TIC-012,Temperature,Recipe B,85.0027,0.0297,0.1,85.0,49.0027,0.0297,0.0251,90.3,3.975,100.0,Auto,55,120
2018-05-20T14:00:00+00:00,TIC-012,Temperature,Recipe B,84.9994,0.0301,0.1,85.0,48.9994,0.0301,0.0261,93.9,3.94,100.0,Auto,57,120
2018-05-20T15:00:00+00:00,TIC-012,Temperature,Recipe B,85.0004,0.0302,0.1,85.0,49.0004,0.0302,0.026,93.6,4.105,100.0,Auto,63,120
2018-05-20T16:00:00+00:00,TIC-012,Temperature,Recipe B,84.9986,0.0314,0.1,85.0,48.9986,0.0314,0.0271,97.5,4.665,100.0,Auto,60,120
2018-05-20T17:00:00+00:00,TIC-012,Temperature,Recipe B,84.997,0.0283,0.1,85.0,48.997,0.0283,0.0238,85.65,4.195,100.0,Auto,69,120
2018-05-20T18:00:00+00:00,TIC-012,Temperature,Recipe B,85.0042,0.0319,0.1,85.0,49.0042,0.0319,0.028,100.95,4.32,100.0,Auto,57,120
2018-05-20T19:00:00+00:00,TIC-012,Temperature,Recipe B,84.9992,0.0324,0.1,85.0,48.9992,0.0324,0.0282,101.55,4.52,100.0,Auto,66,120
2018-05-20T20:00:00+00:00,TIC-012,Temperature,Recipe B,84.999,0.0306,0.1,85.0,48.999,0.0306,0.026,93.75,4.855,100.0,Auto,73,120
2018-05-20T21:00:00+00:00,TIC-012,Temperature,Recipe B,84.9984,0.0298,0.1,85.0,48.9984,0.0298,0.0257,92.55,4.1,100.0,Auto,58,120
2018-05-20T22:00:00+00:00,TIC-012,Temperature,Recipe B,84.999,0.0296,0.1,85.0,48.999,0.0296,0.0252,90.75,4.335,100.0,Auto,71,120
2018-05-20T23:00:00+00:00,TIC-012,Temperature,Recipe B,84.9961,0.0292,0.1,85.0,48.9961,0.0292,0.025,90.15,3.995,100.0,Auto,61,120
2018-05-21T00:00:00+00:00,TIC-012,Temperature,Recipe B,84.9998,0.0318,0.1,85.0,48.9997,0.0318,0.0278,100.2,4.63,100.0,Auto,62,120
2018-05-21T01:00:00+00:00,TIC-012,Temperature,Recipe B,85.0026,0.0314,0.1,85.0,49.0026,0.0314,0.0275,98.85,4.56,100.0,Auto,63,120
2018-05-21T02:00:00+00:00,TIC-012,Temperature,Recipe B,84.9973,0.0304,0.1,85.0,48.9973,0.0304,0.0264,95.1,4.155,100.0,Auto,59,120
2018-05-21T03:00:00+00:00,TIC-012,Temperature,Recipe B,85.0017,0.0271,0.1,85.0,49.0017,0.0271,0.0227,81.75,3.535,100.0,Auto,51,120
2018-05-21T04:00:00+00:00,TIC-012,Temperature,Recipe B,85.0002,0.0325,0.1,85.0,49.0002,0.0325,0.0287,103.2,4.075,100.0,Auto,56,120
2018-05-21T05:00:00+00:00,TIC-012,Temperature,Recipe B,85.0008,0.0326,0.1,85.0,49.0008,0.0326,0.0283,101.85,4.295,100.0,Auto,54,120
2018-05-21T06:00:00+00:00,TIC-012,Temperature,Recipe B,85.0028,0.0317,0.1,85.0,49.0028,0.0317,0.028,100.8,4.385,100.0,Auto,60,120
2018-05-21T07:00:00+00:00,TIC-012,Temperature,Recipe B,85.0011,0.0308,0.1,85.0,49.0011,0.0308,0.0264,95.1,4.31,100.0,Auto,58,120
2018-05-21T08:00:00+00:00,TIC-012,Temperature,Recipe B,85.0015,0.0303,0.1,85.0,49.0015,0.0303,0.0263,94.8,4.115,100.0,Auto,66,120
2018-05-21T09:00:00+00:00,TIC-012,Temperature,Recipe B,85.0026,0.0308,0.1,85.0,49.0026,0.0308,0.0269,96.9,4.455,100.0,Auto,66,120
2018-05-21T10:00:00+00:00,TIC-012,Temperature,Recipe B,84.9979,0.0285,0.1,85.0,48.9979,0.0285,0.0237,85.35,3.915,100.0,Auto,66,120
2018-05-21T11:00:00+00:00,TIC-012,Temperature,Recipe B,85.0001,0.0313,0.1,85.0,49.0001,0.0313,0.0277,99.6,4.275,100.0,Auto,60,120
2018-05-21T12:00:00+00:00,TIC-012,Temperature,Recipe B,84.9986,0.0299,0.1,85.0,48.9986,0.0299,0.0259,93.3,3.915,100.0,Auto,59,120
2018-05-21T13:00:00+00:00,TIC-012,Temperature,Recipe B,85.0024,0.0324,0.1,85.0,49.0024,0.0324,0.0283,101.7,4.61,100.0,Auto,65,120
2018-05-21T14:00:00+00:00,TIC-012,Temperature,Recipe B,84.9987,0.032,0.1,85.0,48.9987,0.032,0.0277,99.75,4.29,100.0,Auto,62,120
2018-05-21T15:00:00+00:00,TIC-012,Temperature,Recipe B,85.0022,0.0307,0.1,85.0,49.0022,0.0307,0.0262,94.35,4.35,100.0,Auto,63,120
2018-05-21T16:00:00+00:00,TIC-012,Temperature,Recipe B,85.0056,0.0286,0.1,85.0,49.0056,0.0286,0.0245,88.2,3.64,100.0,Auto,54,120
2018-05-21T17:00:00+00:00,TIC-012,Temperature,Recipe B,85.0013,0.0301,0.1,85.0,49.0013,0.0301,0.0259,93.3,4.245,100.0,Auto,58,120
2018-05-21T18:00:00+00:00,TIC-012,Temperature,Recipe B,85.0034,0.029,0.1,85.0,49.0034,0.029,0.025,90.0,4.65,100.0,Auto,73,120
2018-05-21T19:00:00+00:00,TIC-012,Temperature,Recipe B,85.0017,0.0304,0.1,85.0,49.0017,0.0304,0.0256,92.1,4.175,100.0,Auto,56,120
2018-05-21T20:00:00+00:00,TIC-012,Temperature,Recipe B,84.9998,0.031,0.1,85.0,48.9998,0.031,0.0267,96.15,4.69,100.0,Auto,67,120
2018-05-21T21:00:00+00:00,TIC-012,Temperature,Recipe B,85.0018,0.0305,0.1,85.0,49.0018,0.0305,0.0263,94.5,4.215,100.0,Auto,61,120
2018-05-21T22:00:00+00:00,TIC-012,Temperature,Recipe B,85.0027,0.0333,0.1,85.0,49.0027,0.0333,0.0296,106.5,4.265,100.0,Auto,58,120
2018-05-21T23:00:00+00:00,TIC-012,Temperature,Recipe B,84.9993,0.03,0.1,85.0,48.9992,0.03,0.0254,91.5,4.51,100.0,Auto,73,120
2018-05-22T00:00:00+00:00,TIC-012,Temperature,Recipe B,84.9975,0.0312,0.1,85.0,48.9975,0.0312,0.0266,95.7,4.335,100.0,Auto,61,120
